model,version,description,strategy,item_id,bertscore,bleu,sari,perplexity,fkgl_delta,fre_delta,fkgl_input,fkgl_output,fre_input,fre_output,lens,phase,experiment_group,retrieval
gemini-2.0-flash,v1,step 1 - simple prompt engineering,constraint,76e81d70-8cef-42f1-b7d8-fcefa003451e,0.855220139026642,0.02855752989123,34.361814153097,24.357349395752,-7.75035584886128,26.9910442546584,10.1027743271222,2.35241847826087,63.5962111801242,90.5872554347826,72.1009757082347,PE_v1,PE-v1,none
gemini-2.0-flash,v1,step 1 - simple prompt engineering,zeroshot,189ec7f6-01d2-4d69-a1de-a854b64f00da,0.832604110240936,0.00141922310819227,31.2565722348942,13.6593332290649,-4.71485882261026,16.3012957928044,9.60919215594359,4.89433333333333,58.6327042071956,74.934,72.3330255494312,PE_v1,PE-v1,none
gemini-2.0-flash,v1,step 1 - simple prompt engineering,constraint,84f6dffb-3690-4b31-8545-ddd98ad0609b,0.878538012504578,0.140404623319609,43.2686714960178,26.6618347167969,-7.14219506106724,34.6527349699697,8.96605529924992,1.82386023818268,61.4735081442426,96.1262431142123,53.8883994503999,PE_v1,PE-v1,none
gpt-4o-mini,v1,step 1 - simple prompt engineering,zeroshot,9f24621c-4ede-445a-af20-0ca7090a71d9,0.863070785999298,0.0742704565117184,33.6069919053061,35.7846298217773,-3.30539465299079,12.7433989449516,10.4288752420136,7.12348058902276,58.6236871773153,71.3670861222669,71.3440450639739,PE_v1,PE-v1,none
gpt-4o-mini,v1,step 1 - simple prompt engineering,zeroshot,e04a89b4-d891-4461-8402-41aa68f72803,0.896283626556396,0.190510656472562,46.9474970835292,21.4884510040283,-3.56776565647899,12.0883718742127,12.1034666495199,8.5357009930409,48.8626485339506,60.9510204081633,66.1777431674308,PE_v1,PE-v1,none
gpt-4o-mini,v1,step 1 - simple prompt engineering,structured,b5322c56-50a2-48fd-822c-170a4161952d,0.873871445655823,0.0451930106263628,31.2494610216957,19.848575592041,-1.50197242997749,5.76557825919056,11.1131291463954,9.61115671641791,50.2233956214065,55.988973880597,75.3183831161355,PE_v1,PE-v1,none
gpt-4o-mini,v1,step 1 - simple prompt engineering,structured,dddfe981-13ea-4724-bc74-3414bf560595,0.845301270484924,0.0681162575481601,38.7018670057457,19.5510196685791,-6.66356982797665,27.0921830470496,13.3749295774648,6.71135974948814,47.8089599133261,74.9011429603758,61.6971933549384,PE_v1,PE-v1,none
gpt-4o-mini,v1,step 1 - simple prompt engineering,zeroshot,f287dca5-5703-48ad-aeed-ef4ecef7851d,0.88694304227829,0.101981229046152,38.696228820421,20.4556350708008,-3.43219319745356,16.6752404947377,12.5049821247892,9.07278892733564,47.6559959527825,64.3312364475202,80.5452634345298,PE_v1,PE-v1,none
gpt-4o-mini,v1,step 1 - simple prompt engineering,structured,10627c0d-4c5f-4760-989d-2d1ccf5c5ad0,0.867770969867706,0.0388221104223387,35.9522326456138,18.9674797058105,-1.42782073246769,6.64414010119324,9.46807960111582,8.04025886864813,56.0486003909768,62.69274049217,80.3609002329369,PE_v1,PE-v1,none
gpt-4o-mini,v1,step 1 - simple prompt engineering,constraint,163f411e-ce9f-4e62-884e-15e76e084c4f,0.881735503673553,0.166060755627822,42.5959796927263,23.8418731689453,-3.14907544678891,12.1249131516649,10.1716673115055,7.02259186471663,56.9458667843498,69.0707799360147,74.2435053915373,PE_v1,PE-v1,none
gemini-2.0-flash,v2,step 1 - simple prompt engineering,constraint,95d38f2b-7d0b-41f7-9ff0-810e31e24faa,0.876871109008789,0.0987697570110014,37.7928032334277,16.5258445739746,-7.95422030786966,30.7442680507516,11.2869261902226,3.33270588235294,53.9335238044521,84.6777918552036,62.8555348673783,PE_v2,PE-v2,none
gpt-4o-mini,v1,step 1 - simple prompt engineering,constraint,5cdcda5a-e2e1-4d4e-8d7f-92f5d7ed5bf7,0.886064291000366,0.115848925883462,44.2217647085382,26.2675762176514,-5.74109410737596,23.4386121449524,13.175034048672,7.43393994129601,39.6582449333949,63.0968570783473,71.0118142568508,PE_v1,PE-v1,none
gemini-2.0-flash,v2,step 1 - simple prompt engineering,constraint,6feb26a7-1da1-42c2-8961-e1fd8c9c08a2,0.873203575611115,0.0639724965124462,40.026834257787,25.0854530334473,-10.1840523290557,40.8768851625029,12.8244236760125,2.64037134695672,47.0975413371675,87.9744264996704,47.8922238428303,PE_v2,PE-v2,none
llama3.2,v2,step 1 - simple prompt engineering,structured,98ef0db1-7547-4b67-be3d-f9d8cb0b0d13,0.854937314987183,0.0281081459735666,28.4342219983895,28.235538482666,-2.45257921845258,5.51183443436716,9.60153846153846,7.14895924308588,60.9559615384616,66.4677959728287,70.5825559048017,PE_v2,PE-v2,none
gemini-2.0-flash,v2,step 1 - simple prompt engineering,constraint,ca92643c-e6e0-48b7-8292-b8de3b61374f,0.900945842266083,0.16481132751968,41.8340161393677,23.192813873291,-7.75114630135537,29.9623989718503,10.2349254300281,2.48377912867275,60.5803788059275,90.5427777777778,63.0197648176109,PE_v2,PE-v2,none
sonar,v2,step 1 - simple prompt engineering,zeroshot,441e1abc-3b46-42f4-80ad-146bba92e35d,0.880949854850769,0.0684441993582088,39.2911256475477,57.6298370361328,-8.56809928396289,30.6502280212992,10.4131310942579,1.84503181029497,62.5585120982304,93.2087401195296,26.3394802939577,PE_v2,PE-v2,none
gpt-4o-mini,v1,step 1 - simple prompt engineering,zeroshot,2e7ee48b-2afd-4f6b-a5eb-348ebfe7ae0b,0.859815657138824,0.0258206576702738,35.9182461876911,14.020546913147,-4.12874682252237,14.0912180826733,10.963937740995,6.83519091847265,55.87082526098,69.9620433436533,56.9401514645207,PE_v1,PE-v1,none
gpt-4o-mini,v1,step 1 - simple prompt engineering,zeroshot,46ebbe82-0dba-4aa1-aa21-4764f6f0398d,0.883869647979736,0.103953089956684,37.0485457043613,25.1266784667969,-3.7254694267022,18.4412187910424,11.5005965202983,7.77512709359606,49.802792046396,68.2440108374385,73.7208657274508,PE_v1,PE-v1,none
gpt-4o-mini,v1,step 1 - simple prompt engineering,zeroshot,7cec6f44-cefc-44eb-a9ca-5b835bff4f59,0.873796939849854,0.0950935866792706,40.1679328782354,25.7992076873779,-3.98903091432708,19.5294938652657,8.58318887414161,4.59415795981453,65.6428126262335,85.1723064914992,51.4808307454463,PE_v1,PE-v1,none
gpt-4o-mini,v1,step 1 - simple prompt engineering,constraint,89b6bb2d-b0a6-419d-9997-638c278bcbfa,0.901920974254608,0.150201440334493,44.2680984810825,31.677848815918,-6.01980320394732,22.8064282064809,13.0699352191751,7.05013201522781,46.8029169365868,69.6093451430677,70.095447072492,PE_v1,PE-v1,none
gpt-4o-mini,v1,step 1 - simple prompt engineering,zeroshot,4d725e57-07e0-4237-b54a-466fe278ddad,0.884212970733643,0.0856083742033544,40.5493667934544,22.3313732147217,-4.11797399127259,20.4995310447735,12.8757661990648,8.75779220779221,42.2508080605656,62.7503391053391,75.8121875616023,PE_v1,PE-v1,none
gpt-4o-mini,v1,step 1 - simple prompt engineering,constraint,1939602c-f4b4-404e-bce2-885b135a0a61,0.888294994831085,0.160071794897603,45.9064567404383,22.7274894714355,-3.33866136369896,13.4061311745898,8.61893249607536,5.2802711323764,62.3605913134485,75.7667224880383,74.9135781415943,PE_v1,PE-v1,none
gpt-4o-mini,v1,step 1 - simple prompt engineering,constraint,2c2ad84a-6435-47fb-becd-40c0d78540ae,0.898020207881927,0.202618019930359,46.8650167935682,29.4054508209229,-5.12468470655649,20.2009510758327,11.3538541837909,6.2291694772344,50.5131079785194,70.7140590543521,71.187726508177,PE_v1,PE-v1,none
gemini-2.0-flash,v1,step 1 - simple prompt engineering,structured,8a0a19dd-9b14-40bb-96e0-2ee12126d7ce,0.851381838321686,0.0269927489178766,26.7452755219594,27.8272552490234,-3.6557469624934,4.77725647120971,8.88241362916007,5.22666666666667,68.8427435287903,73.62,65.9974337593651,PE_v1,PE-v1,none
gemini-2.0-flash,v1,step 1 - simple prompt engineering,structured,3a060cd3-bab9-487a-8ead-e5e4e9533fb4,0.842439949512482,0.00896164256489863,26.6765038141587,18.7001647949219,-5.21661050568779,16.418527118077,10.0616105056878,4.845,61.4220802265558,77.8406073446328,60.7281696644813,PE_v1,PE-v1,none
gemini-2.0-flash,v2,step 1 - simple prompt engineering,constraint,63dcec00-3c5d-49dd-b7b6-79c8546e9900,0.867851316928864,0.0669175289708686,39.5895368118635,24.4169235229492,-8.23928818883088,27.1275388195772,10.160056286474,1.9207680976431,65.1847244379986,92.3122632575758,56.1380475525908,PE_v2,PE-v2,none
gemini-2.0-flash,v1,step 1 - simple prompt engineering,structured,851bf72f-5b5f-44fe-ace0-0810ec4b40da,0.823843717575073,0.0122369570959047,33.2868451982652,15.675142288208,-7.46958076594938,30.763090221822,11.4038664802351,3.93428571428572,52.1226240638923,82.8857142857143,76.0949967029725,PE_v1,PE-v1,none
gemini-2.0-flash,v2,step 1 - simple prompt engineering,constraint,8667c323-4069-43e9-bd7b-17ca3f2f0c2b,0.880618572235107,0.0901248121589669,39.9410066218326,31.5726356506348,-10.8643980432933,47.2506331925354,14.9394603475513,4.07506230425802,33.0517876777251,80.3024208702606,63.6853227246523,PE_v2,PE-v2,none
gemini-2.0-flash,v2,step 1 - simple prompt engineering,constraint,61a9f471-bbbb-40db-8759-59c910147abf,0.893336832523346,0.0959953056453013,43.383980435442,21.7139987945557,-10.4570791640544,44.9264511414815,12.7551024198684,2.29802325581396,46.4250798662705,91.3515310077519,45.4784206296171,PE_v2,PE-v2,none
gpt-4o-mini,v1,step 1 - simple prompt engineering,structured,92263143-88ab-40cc-8db7-14d0d4309857,0.858533978462219,0.0374422923613514,33.0242658629931,26.5243091583252,-5.61961530336669,16.4489959814821,13.446339986911,7.8267246835443,51.8139602421466,68.2629562236287,75.259407441611,PE_v1,PE-v1,none
gpt-4o-mini,v2,step 1 - simple prompt engineering,structured,eaa6dad7-58a5-417f-80ef-c7ed93ad4c3f,0.881213486194611,0.0938284194075057,41.7445961561871,23.8889312744141,-4.57702766273974,12.9529785024057,11.8300420168067,7.25301435406699,50.6188795518208,63.5718580542265,69.3064032698009,PE_v2,PE-v2,none
gemini-2.0-flash,v1,step 1 - simple prompt engineering,constraint,ac6301e1-ac8e-44b2-999c-ba01bbc34a20,0.859293341636658,0.0085515840144096,35.1917979266914,37.1372833251953,-13.1444115487205,57.7674235025958,15.3397909850963,2.19537943637588,35.0821946564886,92.8496181590844,62.2116631932762,PE_v1,PE-v1,none
gemini-2.0-flash,v1,step 1 - simple prompt engineering,constraint,8719cdb9-c253-4d7d-8e12-505af8172012,0.86137717962265,0.0789905290840483,39.4967614661049,33.7941360473633,-7.06288848328979,26.5604886783067,9.44757979943633,2.38469131614654,64.9657748902144,91.526263568521,70.6919780623394,PE_v1,PE-v1,none
gemini-2.0-flash,v1,step 1 - simple prompt engineering,constraint,58271686-c3a0-443d-99fc-7542b7371e46,0.877464175224304,0.067205271164624,38.6220552749143,27.671028137207,-4.76689397479161,14.2109040985261,8.93794525684289,4.17105128205128,63.2963779527559,77.5072820512821,69.4967751475741,PE_v1,PE-v1,none
gpt-4o-mini,v1,step 1 - simple prompt engineering,zeroshot,f070e086-2f82-42a1-a158-7297b0db2e1e,0.885529458522797,0.0987355147173044,37.5754353125862,25.3813762664795,-5.40648505073134,18.113468051794,10.8269798960922,5.42049484536082,61.1225491303366,79.2360171821306,82.6975300358248,PE_v1,PE-v1,none
gpt-4o-mini,v1,step 1 - simple prompt engineering,constraint,955a6d12-2b8a-4c5d-90ae-ded7cb1d45ce,0.892187535762787,0.164707868486824,42.1419308979757,22.3776397705078,-4.85824958620742,16.8611353505089,9.74547225501771,4.88722266881029,66.2426997245179,83.1038350750268,70.3565374391668,PE_v1,PE-v1,none
gemini-2.0-flash,v1,step 1 - simple prompt engineering,constraint,4fad4512-4ab0-47f3-8b05-b55e73818c18,0.862768888473511,0.0538633206561133,36.3718237310147,26.5496482849121,-4.91686918320559,20.8855945556217,8.02854175938288,3.11167257617729,64.7274766355141,85.6130711911358,62.2232783245118,PE_v1,PE-v1,none
gpt-4o-mini,v1,step 1 - simple prompt engineering,constraint,d99896cd-0dde-4f4f-b003-329dd7ace4b7,0.882839679718018,0.105672628090271,42.6322999348533,23.8257713317871,-6.45000327840491,26.5900588555858,14.269126984127,7.81912370572207,38.56,65.1500588555858,66.0469986884599,PE_v1,PE-v1,none
gemini-2.0-flash,v2,step 1 - simple prompt engineering,constraint,6ad4030b-2757-4f4c-9a48-b6684d99d8f4,0.886890351772308,0.069443061920212,39.5831422679088,28.127685546875,-9.16283371380512,36.0502375946173,12.2829556650246,3.12012195121951,48.8135632183908,84.8638008130081,57.4360425300548,PE_v2,PE-v2,none
gemini-2.0-flash,v1,step 1 - simple prompt engineering,constraint,e4d47273-fe54-4a7f-b6c3-23972ced96bc,0.856617152690887,0.0384623657005245,36.4735174112451,32.576000213623,-5.8534310237899,22.7866833777888,9.44776001787274,3.59432899408284,58.5466799358206,81.3333633136095,60.6381874186608,PE_v1,PE-v1,none
gpt-4o-mini,v1,step 1 - simple prompt engineering,zeroshot,412bf9c4-2e44-4dcb-9173-87848bf55381,0.903250932693481,0.13376583318208,46.9431963999847,27.269588470459,-4.33395380954758,23.6897076490458,9.60164611723989,5.26769230769231,57.3542667099286,81.0439743589744,80.6711916093886,PE_v1,PE-v1,none
gpt-4o-mini,v1,step 1 - simple prompt engineering,structured,500dd03b-09b6-4091-84b6-1284d68ad267,0.876767933368683,0.05086559583519,35.0124037935077,25.1639842987061,-2.53161056478809,9.10490831074461,9.60954378954379,7.0779332247557,62.5524475524476,71.6573558631922,70.142757654026,PE_v1,PE-v1,none
gemini-2.0-flash,v2,step 1 - simple prompt engineering,constraint,0e22ebb4-62a7-4aa8-a33e-8f4958bba5ff,0.873086392879486,0.0336731698462581,38.3865879067847,23.1524925231934,-9.66456145381433,40.0163797953181,11.388953380673,1.72439192685872,54.5921688792837,94.6085486746018,73.4732512536835,PE_v2,PE-v2,none
llama3.2,v1,step 1 - simple prompt engineering,zeroshot,67e986cb-7fe3-4c99-afa0-8fb334681acc,0.863193213939667,0.0189674360235482,34.1872766730842,26.1828536987305,-4.25367289207055,11.1785687529282,12.0731778425656,7.81950495049505,55.4977640726621,66.6763328255903,75.266751030448,PE_v1,PE-v1,none
gpt-4o-mini,v1,step 1 - simple prompt engineering,constraint,6cd5eb7c-989c-4f3c-a7c9-89654de0839e,0.890102922916412,0.15058659412804,45.2817488577235,26.3592529296875,-5.51491616622464,18.3167434733208,12.7193479844065,7.20443181818182,47.134904253952,65.4516477272728,64.3404116667273,PE_v1,PE-v1,none
claude-haiku-4-5,v1,step 1 - simple prompt engineering,zeroshot,bb1dcf74-c02d-41ca-95f9-62d78c969993,0.849426329135895,0.0253788777516246,32.5547173267214,30.3116149902344,-3.66788398268399,7.7225168831169,10.0423428571429,6.37445887445887,61.2306,68.9531168831169,51.7383210315928,PE_v1,PE-v1,none
gpt-4o-mini,v2,step 1 - simple prompt engineering,structured,58c9213f-b9bf-45f8-80ca-5a21d335dca6,0.886712551116943,0.141850906299254,44.1533289910227,42.8317375183105,-3.97943885745231,11.8709322787163,13.8165338069473,9.83709494949495,40.8773768121928,52.7483090909091,73.9314526881467,PE_v2,PE-v2,none
gpt-4o-mini,v2,step 1 - simple prompt engineering,constraint,fa8467cd-edb2-4d19-899d-7782f6c808f4,0.887660682201385,0.126967840797418,43.9888928768162,46.0956039428711,-1.8095356121121,0.627656697343241,9.82497427101201,8.01543865889991,58.6315180102916,59.2591747076349,71.9563479305917,PE_v2,PE-v2,none
gpt-4o-mini,v2,step 1 - simple prompt engineering,zeroshot,410ee136-5f83-4adb-bb49-51de0a773927,0.878499150276184,0.0705564839626285,43.4210427701731,26.2920761108398,-5.4159613966754,17.6321510401878,13.0543322000971,7.63837080342174,45.075985915493,62.7081369556807,72.4873759044407,PE_v2,PE-v2,none
gpt-4o-mini,v2,step 1 - simple prompt engineering,constraint,d99896cd-0dde-4f4f-b003-329dd7ace4b7,0.888030707836151,0.137872806425004,43.8450934844718,21.9833126068115,-5.20944808504441,23.9060168195719,14.269126984127,9.05967889908257,38.56,62.4660168195719,71.2870179335665,PE_v2,PE-v2,none
gpt-4o-mini,v2,step 1 - simple prompt engineering,structured,d355c175-9f8e-4671-a48a-9d00c9cb17ab,0.877647161483765,0.052293127933992,40.4949706135771,22.9887390136719,-6.95299767183231,26.2058608790663,12.9531480078776,6.00015033604528,46.645245417361,72.8511062964273,80.3599743119105,PE_v2,PE-v2,none
gemini-2.0-flash,v1,step 1 - simple prompt engineering,constraint,b7866b24-fb50-485c-8117-de873f934d93,0.882257044315338,0.0754584843581782,36.362263496816,29.8189601898193,-10.1168170349114,42.648203584225,12.7148185319174,2.59800149700599,46.1815731123818,88.8297766966068,67.9943048249589,PE_v1,PE-v1,none
llama3.2,v2,step 1 - simple prompt engineering,zeroshot,d355c175-9f8e-4671-a48a-9d00c9cb17ab,0.859743177890778,0.0356150583616585,36.5571092740554,24.4508171081543,-6.63939286058586,26.3862488810235,12.9531480078776,6.31375514729173,46.645245417361,73.0314942983845,78.8768974106217,PE_v2,PE-v2,none
claude-haiku-4-5,v1,step 1 - simple prompt engineering,zeroshot,d355c175-9f8e-4671-a48a-9d00c9cb17ab,0.85577517747879,0.0643023918783556,41.365308247917,24.7927742004395,-7.54831578001961,28.5309689798298,12.9531480078776,5.40483222785798,46.645245417361,75.1762143971908,61.2831278693327,PE_v1,PE-v1,none
claude-haiku-4-5,v1,step 1 - simple prompt engineering,zeroshot,f9fa6b86-c61b-4846-9ed7-4cbf48a5ee88,0.846577346324921,0.0158566706331555,32.3006296760625,24.3027877807617,-4.60942301758717,15.1513879461072,10.1351373033015,5.52571428571429,61.6678977681786,76.8192857142857,56.2590577553079,PE_v1,PE-v1,none
claude-haiku-4-5,v1,step 1 - simple prompt engineering,structured,4d725e57-07e0-4237-b54a-466fe278ddad,0.869701623916626,0.0494420775230447,38.4118635528907,23.8562431335449,-6.25316315246981,26.0364298426602,12.8757661990648,6.62260304659499,42.2508080605656,68.2872379032258,38.2154601482051,PE_v1,PE-v1,none
llama3.2,v2,step 1 - simple prompt engineering,zeroshot,00ca32f8-8644-40e1-a4e3-ddaa04c1d83a,0.849071085453033,0.0295526895244874,30.5693219589059,28.9433975219727,-4.90484746540561,17.4560226272784,12.4372713178295,7.53242385242385,51.8461395348837,69.3021621621622,77.2518436924304,PE_v2,PE-v2,none
gpt-4o-mini,v1,step 1 - simple prompt engineering,zeroshot,ebcb2e6a-0f31-4977-8f28-d9a308824b3d,0.876763522624969,0.12434650379805,39.0547114293312,29.1137561798096,-1.21276329891492,6.94964598239218,8.73653955808981,7.52377625917489,63.1307252316465,70.0803712140387,74.89817311708,PE_v1,PE-v1,none
llama3.2,v2,step 1 - simple prompt engineering,zeroshot,bd616b1f-fe28-4683-8a58-68a41b433f5f,0.848017156124115,0.0445480075819286,36.8935213677002,11.8448457717896,-2.44747101497809,6.11090103516716,9.98887181628393,7.54140080130583,57.5734037578289,63.684304792996,49.776352816219,PE_v2,PE-v2,none
gpt-4o-mini,v1,step 1 - simple prompt engineering,structured,e9400943-a3ac-4299-b38f-4cbb808f535f,0.876183390617371,0.0731052629773817,40.4217965244087,23.5320053100586,-3.23679279823585,11.2937981575139,10.9938814990088,7.75708870077291,54.8169999040737,66.1107980615876,78.1097815732778,PE_v1,PE-v1,none
gpt-4o-mini,v1,step 1 - simple prompt engineering,structured,a88a02ff-bab8-44d2-afa5-12772fbfc296,0.878065824508667,0.0639508613494266,36.6963608860174,19.9952754974365,-3.95089575286489,15.3919721922746,10.5578409825469,6.60694522968198,57.5048060762767,72.8967782685513,78.784731854191,PE_v1,PE-v1,none
gpt-4o-mini,v1,step 1 - simple prompt engineering,structured,2232e2a9-f826-4e02-a13a-fd324848634d,0.859162032604218,0.0442942307065972,42.1988123926246,22.6589393615723,-5.270108313259,24.7405753868083,14.5958160758161,9.32570776255708,32.3548964548965,57.0954718417048,54.0560854925643,PE_v1,PE-v1,none
